Data Table for Daily Case Trends - Louisiana
Date generated: Tue Nov 16 2021 20:15:36 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Louisiana,May 23 2020,115,425,N/A
Louisiana,May 22 2020,421,449,N/A
Louisiana,May 21 2020,1188,438,N/A
Louisiana,May 20 2020,278,387,N/A
Louisiana,May 19 2020,329,435,N/A
Louisiana,May 18 2020,334,421,N/A
Louisiana,May 17 2020,315,403,N/A
Louisiana,May 16 2020,280,384,N/A
Louisiana,May 15 2020,348,425,N/A
Louisiana,May 14 2020,827,404,N/A
Louisiana,May 13 2020,612,332,N/A
Louisiana,May 12 2020,235,292,N/A
Louisiana,May 11 2020,208,305,N/A
Louisiana,May 10 2020,183,327,N/A
Louisiana,May  9 2020,562,335,N/A
Louisiana,May  8 2020,203,316,N/A
Louisiana,May  7 2020,326,383,N/A
Louisiana,May  6 2020,330,385,N/A
Louisiana,May  5 2020,323,391,N/A
Louisiana,May  4 2020,363,376,N/A
Louisiana,May  3 2020,243,364,N/A
Louisiana,May  2 2020,429,375,N/A
Louisiana,May  1 2020,667,367,N/A
Louisiana,Apr 30 2020,341,320,N/A
Louisiana,Apr 29 2020,374,340,N/A
Louisiana,Apr 28 2020,218,353,N/A
Louisiana,Apr 27 2020,279,369,N/A
Louisiana,Apr 26 2020,320,414,N/A
Louisiana,Apr 25 2020,372,418,N/A
Louisiana,Apr 24 2020,342,431,N/A
Louisiana,Apr 23 2020,481,466,N/A
Louisiana,Apr 22 2020,463,480,N/A
Louisiana,Apr 21 2020,331,476,N/A
Louisiana,Apr 20 2020,595,501,N/A
Louisiana,Apr 19 2020,348,476,N/A
Louisiana,Apr 18 2020,462,509,N/A
Louisiana,Apr 17 2020,586,552,N/A
Louisiana,Apr 16 2020,581,607,N/A
Louisiana,Apr 15 2020,433,703,N/A
Louisiana,Apr 14 2020,502,747,N/A
Louisiana,Apr 13 2020,421,878,N/A
Louisiana,Apr 12 2020,581,1083,N/A
Louisiana,Apr 11 2020,761,1074,N/A
